cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
1,1,9282032,109,59,0.791718,13.236653142612187
1,1,9276888,159,59,0.930112,11.991311955111767
1,1,9288156,209,59,0.9566520000000001,11.177283481579408
1,1,9292588,259,59,0.9953680000000001,10.80395616680641
1,1,9277064,309,59,1.018612,10.457670295038293
1,1,9255312,359,59,1.038326,10.19032634307224
1,1,9280884,409,59,1.048556,9.956316357692229
1,1,9275672,459,59,1.048964,9.72636905531316
1,1,9270260,509,59,1.089058,9.547019257406959
1,1,9278924,559,59,1.097442,9.399368577658626
1,7,9269556,109,59,0.949502,10.674145750074182
1,7,9268840,159,59,1.074766,10.049374663440755
1,7,9272472,209,59,1.117356,9.90518979812844
1,7,9264672,259,59,1.1200900000000003,9.724036353629037
1,7,9259092,309,59,1.1148980000000002,9.587742583074375
1,7,9265416,359,59,1.08531,9.677389789625947
1,7,9263164,409,59,1.078874,9.669163312404757
1,7,9264900,459,59,1.11918,9.612015899405122
1,7,9263860,509,59,1.090894,9.482658564862037
1,7,9252768,559,59,1.0909659999999999,9.517328433129359
1,13,9256552,109,59,0.919122,10.838373011059117
1,13,9251080,159,59,1.09353,10.13092467944225
1,13,9245676,209,59,1.1075720000000002,9.88647114474929
1,13,9246388,259,59,1.1417519999999999,9.811222978414552
1,13,9310216,309,59,1.1040900000000002,9.75903397565042
1,13,9322124,359,59,1.162828,9.589940553053742
1,13,9316320,409,59,1.10755,9.551816620067502
1,13,9306656,459,59,1.109558,9.544901587697682
1,13,9303748,509,59,1.12172,9.515071574275135
1,13,9302348,559,59,1.135672,9.4580711355235
1,19,9307940,109,59,0.9742779999999999,10.72519012613414
1,19,9306872,159,59,1.0870459999999997,10.036890306257717
1,19,9300032,209,59,1.086708,9.837062474289496
1,19,9304264,259,59,1.093238,9.812542551011013
1,19,9301552,309,59,1.128054,9.626201211281408
1,19,9279968,359,59,1.1481979999999998,9.587568955718785
1,19,9295764,409,59,1.112246,9.45774515331028
1,19,9291200,459,59,1.121412,9.316473290645348
1,19,9294192,509,59,1.1123359999999998,9.270980374299894
1,19,9289284,486,59,1.1503379999999999,9.261687258357625
1,25,9296276,109,59,0.933254,10.494725197064943
1,25,9289464,159,59,1.0950859999999998,10.015344263286394
1,25,9285596,209,59,1.09119,9.814842295677524
1,25,9287700,259,59,1.2251919999999998,9.64645194930957
1,25,9279616,309,59,1.1214419999999998,9.580156612307805
1,25,9280880,359,59,1.1068239999999998,9.459743258878918
1,25,9283064,409,59,1.131794,9.306478492250367
1,25,9278680,459,59,1.1926279999999998,9.225919245267546
1,25,9277252,509,59,1.141986,9.102456643961789
1,25,9279100,559,59,1.134842,8.990618876246625
1,31,9274108,109,59,0.956544,10.532540719382194
1,31,9272524,159,59,1.1215419999999998,9.430929415128162
1,31,9276872,209,59,1.16201,9.544128579961532
1,31,9277112,259,59,1.1034179999999998,9.439642416140257
1,31,9274508,309,59,1.187986,9.314284766924342
1,31,9267752,359,59,1.107814,9.181055008073702
1,31,9264420,409,59,1.129694,9.090642372795463
1,31,9276224,459,59,1.1469179999999999,9.070337801907378
1,31,9273560,509,59,1.155176,8.978785722425338
1,31,9258544,559,59,1.131024,8.962218397558557
1,37,9263084,109,59,0.9676399999999998,10.346464167062173
1,37,9268844,159,59,1.109826,9.783489530743232
1,37,9260108,209,59,1.1439339999999998,9.452693565384147
1,37,9263828,259,59,1.1402940000000001,9.337589928381767
1,37,9254804,309,59,1.12169,9.203394116439913
1,37,9254688,359,59,1.118448,9.118405157918586
1,37,9250524,409,59,1.1178379999999997,9.067644405562701
1,37,9255360,459,59,1.143146,8.979356283837648
1,37,9254616,-1,59,-1,-1
1,37,-1,-1,59,-1,-1
1,43,9224424,109,59,0.8110219999999999,12.91557950664856
1,43,9300020,159,59,0.894422,11.844440041060725
1,43,9296256,209,59,0.946528,11.238788770460374
1,43,9302556,259,59,0.9860639999999998,10.881685409214393
1,43,9295100,309,59,1.029504,10.625834119381418
1,43,9289824,359,59,1.043614,10.301761256826351
1,43,9296588,409,59,1.051726,10.111945916665205
1,43,9292944,459,59,1.0799539999999999,9.923208633840089
1,43,9289564,509,59,1.0912639999999998,9.527217895147446
1,43,9268596,559,59,1.109092,9.56983997310173
1,49,9276940,109,59,0.9419120000000001,10.928501531995444
1,49,9277844,159,59,1.084908,10.235177338931138
1,49,9279060,209,59,1.085914,10.03783639959618
1,49,9263620,259,59,1.0756620000000001,9.982013106113426
1,49,9267400,309,59,1.0882459999999998,9.804630831851533
1,49,9270072,359,59,1.1023099999999997,9.747864294523437
1,49,9263392,409,59,1.111612,9.66812563173755
1,49,9262600,459,59,1.0973719999999998,9.581631323876673
1,49,9256400,509,59,1.1447939999999999,9.536230086562366
1,49,9263856,559,59,1.10249,9.466146587428755
1,55,9257432,109,59,0.935734,10.802261141194473
1,55,9259996,159,59,1.086528,10.231647063517293
1,55,9258356,209,59,1.133012,9.98707414566315
1,55,9260444,259,59,1.110034,9.838321058223487
