2913.0 1424.4200000000 1426.1000000000 553.2600000000 
1424.4200000000 948.4896000000 696.3704000000 273.2589000000 
1426.1000000000 696.3704000000 952.8648000000 270.9457200000 
553.2600000000 273.2589000000 270.9457200000 141.7631100000 
